Mortgage ID,Joint Life,Age 1,Gender 1,Life 1 Status Change Date,Age 2,Gender 2,Life 2 Status Change Date,LTV,AER,Loan Amount,Completion Date,Servicing Fee,Portfolio,Valuation Date
3394,Joint Life,78,Male,,76,Female,,0.339189318,0.045627258,35197.29,43553,0.0015,Internal,45657
3395,Joint Life,71,Male,,65,Female,,0.267625862,0.043129804,175989.88,43585,0.0015,Internal,45657
3396,Joint Life,64,Male,,73,Female,,0.199911647,0.045627258,33668.66,43542,0.0015,Internal,45657
3397,Joint Life,64,Female,,120,Male,45323,0.250913115,0.045627258,81551.79,43543,0.0015,Internal,45657
3398,Joint Life,74,Male,,62,Female,,0.225472817,0.044377847,232075.06,43551,0.0015,Internal,45657
3399,Joint Life,74,Male,,72,Female,,0.353749085,0.049070208,38283.64,43543,0.0015,Internal,45657
3400,Single,71,Male,,,,,0.413226451,0.058790574,195629.4,43587,0.0015,Internal,45657
3401,Single,69,Female,,,,,0.307227303,0.040675764,67965.81,43546,0.0015,Internal,45657
3402,Joint Life,71,Male,,70,Female,,0.305132618,0.049070208,38645.08,43536,0.0015,Internal,45657
3403,Joint Life,71,Male,,69,Female,,0.282093473,0.045627258,69064.24,43552,0.0015,Internal,45657
3404,Joint Life,75,Male,,76,Female,,0.41058863,0.049070208,158641.79,43560,0.0015,Internal,45657
3405,Joint Life,81,Male,,78,Female,,0.307246357,0.045627258,66698.17,43564,0.0015,Internal,45657
3406,Joint Life,120,Male,44930,80,Female,,0.458905045,0.049070208,250499.35,43546,0.0015,Internal,45657
3407,Joint Life,73,Male,,72,Female,,0.357730182,0.049070208,67201.9,43585,0.0015,Internal,45657
3408,Joint Life,81,Male,,82,Female,,0.461438941,0.043680141,88931.95,43726,0.0015,Internal,45657
3409,Joint Life,78,Male,,76,Female,,0.406602596,0.047503944,265277.63,43602,0.0015,Internal,45657
3410,Joint Life,73,Male,,71,Female,,0.343847868,0.052628355,103350.43,43563,0.0015,Internal,45657
3411,Joint Life,85,Male,,85,Female,,0.467870898,0.045627258,293410.64,43620,0.0015,Internal,45657
3412,Joint Life,85,Male,,120,Female,44849,0.39505345,0.042298535,132929.52,43609,0.0015,Internal,45657
3413,Joint Life,72,Male,,86,Female,,0.370677811,0.049070208,140352.62,43543,0.0015,Internal,45657
3414,Single,63,Female,,,,,0.243240913,0.048861248,63752.85,43579,0.0015,Internal,45657
3415,Single,70,Female,,,,,0.369272714,0.049070208,163943.62,43573,0.0015,Internal,45657
3416,Joint Life,67,Female,,77,Male,,0.328352242,0.052628355,89479.38,43606,0.0015,Internal,45657
3417,Single,75,Male,,,,,0.376728395,0.049070208,126130.98,43627,0.0015,Internal,45657
3418,Joint Life,80,Male,,77,Female,,0.399914387,0.049070208,36072.12,43564,0.0015,Internal,45657
3419,Joint Life,75,Male,,75,Female,,0.426515344,0.049070208,120485.75,43536,0.0015,Internal,45657
3420,Single,75,Male,,,,,0.238498379,0.049070208,33392.12,43578,0.0015,Internal,45657
3421,Joint Life,72,Male,,72,Female,,0.279202753,0.040949019,27310.74,43585,0.0015,Internal,45657
3422,Joint Life,64,Female,,68,Male,,0.235019316,0.044377847,94509.82,43585,0.0015,Internal,45657
3423,Single,64,Male,,,,,0.259231981,0.044377847,311293.21,43553,0.0015,Internal,45657
3424,Joint Life,71,Male,,69,Female,,0.203526694,0.045627258,31417.97,43531,0.0015,Internal,45657
3425,Joint Life,76,Male,,73,Female,,0.335741342,0.047503944,182063.06,43635,0.0015,Internal,45657
3426,Single,72,Male,,,,,0.289584274,0.043129804,35552.27,43616,0.0015,Internal,45657
3427,Single,72,Female,,,,,0.361989022,0.051057223,68235.45,43553,0.0015,Internal,45657
3428,Single,73,Female,,,,,0.340781943,0.045627258,64577.58,43594,0.0015,Internal,45657
3429,Joint Life,72,Male,,72,Female,,0.333956239,0.049070208,79404.13,43552,0.0015,Internal,45657
3430,Joint Life,71,Male,,68,Female,,0.260608722,0.045627258,51236.74,43538,0.0015,Internal,45657
3431,Joint Life,120,Male,45349,77,Female,,0.285973615,0.040326705,41323.17,43644,0.0015,Internal,45657
3432,Joint Life,75,Male,,68,Female,,0.286090307,0.049070208,43812.38,43608,0.0015,Internal,45657
3433,Single,72,Female,,,,,0.324475148,0.049070208,49530.08,43567,0.0015,Internal,45657
3434,Joint Life,72,Male,,72,Female,,0.38156838,0.049070208,283646.55,43558,0.0015,Internal,45657
3435,Joint Life,67,Male,,73,Female,,0.323670044,0.049070208,88839.38,43560,0.0015,Internal,45657
3436,Joint Life,75,Male,,75,Female,,0.271258528,0.049070208,22719.74,43552,0.0015,Internal,45657
3437,Joint Life,73,Male,,78,Female,,0.364364542,0.049070208,34798.68,43539,0.0015,Internal,45657
3438,Single,74,Female,,,,,0.368252149,0.049070208,36895.21,43585,0.0015,Internal,45657
3439,Joint Life,65,Male,,68,Female,,0.252742661,0.045627258,260053.11,43539,0.0015,Internal,45657
3440,Single,87,Female,,,,,0.472421861,0.045627258,50290.23,43628,0.0015,Internal,45657
3441,Joint Life,74,Male,,65,Female,,0.295124198,0.046372509,66933.17,43542,0.0015,Internal,45657
3442,Joint Life,72,Male,,69,Female,,0.317832696,0.049070208,65718.45,43543,0.0015,Internal,45657
3443,Joint Life,75,Male,,74,Female,,0.258390731,0.049070208,83553.74,43579,0.0015,Internal,45657
3444,Single,73,Male,,,,,0.379203752,0.047503944,368250.3,43630,0.0015,Internal,45657
3445,Single,75,Female,,,,,0.385617795,0.045627258,661515.61,43559,0.0015,Internal,45657
3446,Single,63,Female,,,,,0.237833713,0.044377847,85003.14,43560,0.0015,Internal,45657
3447,Joint Life,73,Male,,67,Female,,0.274736631,0.049070208,38867.23,43560,0.0015,Internal,45657
3448,Single,65,Male,,,,,0.248143922,0.045627258,65867.59,43573,0.0015,Internal,45657
3449,Joint Life,79,Male,,81,Female,,0.447196261,0.04246209,130255.81,43543,0.0015,Internal,45657
3450,Single,68,Male,,,,,0.277264622,0.045627258,38950.75,43551,0.0015,Internal,45657
3451,Joint Life,70,Male,,69,Female,,0.347043796,0.052628355,124642.75,43599,0.0015,Internal,45657
3452,Joint Life,68,Male,,67,Female,,0.20089631,0.045627258,19353.65,43566,0.0015,Internal,45657
3453,Single,71,Male,,,,,0.343531868,0.049070208,77707.5,43640,0.0015,Internal,45657
3454,Joint Life,75,Male,,69,Female,,0.267495907,0.049070208,81326.16,43566,0.0015,Internal,45657
3455,Joint Life,81,Female,,82,Male,,0.401883112,0.050115575,82856.62,43549,0.0015,Internal,45657
3456,Single,74,Male,,,,,0.417461978,0.051686003,66969.38,43644,0.0015,Internal,45657
3457,Joint Life,73,Male,,74,Female,,0.274006103,0.052628355,113312.8,43588,0.0015,Internal,45657
3458,Joint Life,77,Female,,78,Male,,0.429234271,0.049052323,172086.6,43553,0.0015,Internal,45657
3459,Joint Life,77,Male,,68,Female,,0.335665402,0.045824953,78277.63,43725,0.0015,Internal,45657
3460,Joint Life,68,Male,,70,Female,,0.317015504,0.049070208,39711.39,43552,0.0015,Internal,45657
3461,Single,70,Female,,,,,0.316954274,0.047503944,89937.25,43580,0.0015,Internal,45657
3462,Single,69,Male,,,,,0.269675733,0.045627258,95738.54,43580,0.0015,Internal,45657
3463,Joint Life,76,Male,,79,Female,,0.250314673,0.052628355,53961.5,43595,0.0015,Internal,45657
3464,Single,69,Male,,,,,0.344477112,0.044340218,58923.3,43553,0.0015,Internal,45657
3465,Joint Life,120,Male,43936,81,Female,,0.48456345,0.046669481,332501.55,43657,0.0015,Internal,45657
3466,Joint Life,78,Male,,75,Female,,0.40259067,0.049070208,762180.17,43553,0.0015,Internal,45657
3467,Single,71,Female,,,,,0.294684468,0.045627258,38893.69,43563,0.0015,Internal,45657
3468,Joint Life,72,Male,,63,Female,,0.249419442,0.045291314,34308.03,43585,0.0015,Internal,45657
3469,Single,70,Female,,,,,0.307705983,0.049070208,44316.81,43573,0.0015,Internal,45657
3470,Joint Life,70,Male,,66,Female,,0.251869065,0.045627258,141179.19,43552,0.0015,Internal,45657
3471,Joint Life,75,Female,,120,Male,45193,0.328532518,0.045627258,75026.75,43553,0.0015,Internal,45657
3472,Joint Life,83,Male,,80,Female,,0.444805127,0.043538142,335849.2,43552,0.0015,Internal,45657
3473,Single,88,Female,,,,,0.463469723,0.050115575,70763.53,43566,0.0015,Internal,45657
3474,Joint Life,69,Male,,64,Female,,0.192591539,0.046773755,183108.93,43665,0.0015,Internal,45657
3475,Single,73,Male,,,,,0.276248371,0.049070208,59309.09,43552,0.0015,Internal,45657
3476,Single,67,Female,,,,,0.215257609,0.045627258,104037.97,43585,0.0015,Internal,45657
3477,Joint Life,72,Female,,73,Male,,0.375112658,0.049070208,221924.72,43570,0.0015,Internal,45657
3478,Single,70,Female,,,,,0.34697696,0.049070208,74586.22,43571,0.0015,Internal,45657
3479,Single,66,Male,,,,,0.274933344,0.052628355,100616.49,43585,0.0015,Internal,45657
3480,Joint Life,67,Female,,67,Male,,0.26124708,0.045627258,28359.56,43550,0.0015,Internal,45657
3481,Joint Life,120,Male,43935,65,Female,,0.243718791,0.045627258,32586.95,43584,0.0015,Internal,45657
3482,Joint Life,76,Male,,75,Female,,0.402667614,0.049070208,318655.03,43543,0.0015,Internal,45657
3483,Single,75,Female,,,,,0.390215943,0.049070208,46426.22,43567,0.0015,Internal,45657
3484,Joint Life,84,Male,,80,Female,,0.391820651,0.045627258,129835.79,43551,0.0015,Internal,45657
3485,Single,81,Female,,,,,0.439057647,0.052628355,101835.84,43567,0.0015,Internal,45657
3486,Single,71,Male,,,,,0.381962206,0.049070208,202203.01,43550,0.0015,Internal,45657
3487,Joint Life,63,Male,,69,Female,,0.20899877,0.043129804,19653.08,43579,0.0015,Internal,45657
3488,Joint Life,67,Male,,61,Female,,0.200910626,0.045627258,67506.41,43552,0.0015,Internal,45657
3489,Joint Life,65,Female,,67,Male,,0.294582088,0.051868591,90881.79,43553,0.0015,Internal,45657
3490,Joint Life,73,Male,,75,Female,,0.250290259,0.049070208,47578.27,43579,0.0015,Internal,45657
3491,Single,80,Female,,,,,0.442714994,0.049070208,83166.84,43571,0.0015,Internal,45657
3492,Joint Life,69,Male,,64,Female,,0.206496428,0.043129804,127072.3,43616,0.0015,Internal,45657
3493,Joint Life,68,Female,,71,Male,,0.294247304,0.045627258,75029.58,43551,0.0015,Internal,45657
3494,Joint Life,68,Male,,66,Female,,0.178127859,0.045627258,31199.88,43572,0.0015,Internal,45657
3495,Single,77,Male,,,,,0.38592097,0.042298535,136991.49,43592,0.0015,Internal,45657
3496,Single,84,Female,,,,,0.339304285,0.045627258,51636.89,43598,0.0015,Internal,45657
3497,Single,65,Female,,,,,0.262479347,0.045627258,64704.03,43578,0.0015,Internal,45657
3498,Joint Life,72,Male,,67,Female,,0.302449221,0.052628355,50811.8,43563,0.0015,Internal,45657
3499,Joint Life,80,Male,,120,Female,45416,0.331296241,0.049070208,1227515.33,43613,0.0015,Internal,45657
3500,Joint Life,74,Male,,72,Female,,0.386793142,0.052628355,125859.33,43572,0.0015,Internal,45657
3501,Single,79,Female,,,,,0.433150374,0.049070208,205666.72,43581,0.0015,Internal,45657
3502,Single,89,Female,,,,,0.515221346,0.045627258,176793.3,43559,0.0015,Internal,45657
3503,Joint Life,72,Female,,75,Male,,0.312313606,0.046669481,103103.47,43634,0.0015,Internal,45657
3504,Joint Life,73,Male,,72,Female,,0.357730062,0.049070208,129923.63,43585,0.0015,Internal,45657
3505,Joint Life,73,Male,,71,Female,,0.255430375,0.045627258,114644.24,43552,0.0015,Internal,45657
3506,Single,72,Female,,,,,0.29673171,0.049070208,129750.62,43585,0.0015,Internal,45657
3507,Single,77,Male,,,,,0.343195974,0.045627258,128070.53,43663,0.0015,Internal,45657
3508,Single,70,Male,,,,,0.304017051,0.043129804,259093.61,43578,0.0015,Internal,45657
3509,Single,73,Male,,,,,0.122825799,0.047503944,14169.44,43616,0.0015,Internal,45657
3510,Joint Life,120,Male,44929,65,Female,,0.262714323,0.045627258,133080.71,43571,0.0015,Internal,45657
3511,Single,77,Female,,,,,0.218630167,0.041112537,91148.53,43585,0.0015,Internal,45657
3512,Single,68,Male,,,,,0.326543661,0.046669481,128796.08,43662,0.0015,Internal,45657
3513,Joint Life,70,Male,,71,Female,,0.307252071,0.051057223,82794.7,43567,0.0015,Internal,45657
3514,Single,76,Female,,,,,0.429629008,0.045876303,100786.21,43567,0.0015,Internal,45657
3515,Joint Life,120,Male,43953,71,Female,,0.271497501,0.049070208,28615.16,43581,0.0015,Internal,45657
